src_gene,tgt_gene,ratio,name,gw_dist,num_ga,num_gb,ligand,receptor,weight
FOXO1,G6PC3,0.008212155979293517,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
EIF4E,PTPRF,0.019861293737795743,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
HK1,PDPK1,0.006041030454921333,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
PHKG2,BRAF,0.004064401571115478,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
BRAF,ACACA,0.0035478476497414744,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
HK2,INPPL1,0.0004888502325275545,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
CALM3,SREBF1,0.027133604232419083,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
SHC1,GRB2,0.033849132971127655,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
SH2B2,PHKB,0.0002336432314706137,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
PRKAA2,PPP1CC,0.002565045488027027,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
PRKCI,PHKG2,0.0019585004718416024,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
PHKG1,RAF1,0.0010350087068382431,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
PHKG1,FOXO1,0.002644289025033296,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
FBP1,TSC2,0.00026939237768834064,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
INPPL1,PRKAR1A,1.1550919573956783e-14,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
INPPL1,MAPK10,0.0002903475869853137,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
INPPL1,IRS4,0.0001475915158041356,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
INPPL1,PKLR,0.00017189590267189866,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
TSC1,PHKG1,0.0013242150682620066,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
CRK,IRS2,0.008641942460773835,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
MAP2K1,CRKL,0.006521030766615614,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
IRS1,PHKA1,0.0007784872436802549,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
FASN,FLOT2,0.0016857820010090698,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
CALML6,PPARGC1A,2.7050469192728737e-05,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
CALML6,G6PC1,3.890841861383127e-05,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
INSR,SHC1,0.0047862662804151685,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
PIK3CD,PRKAR2B,0.00037714726844841984,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
PPP1CA,CALM2,0.028989811972762486,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
PPP1CA,EIF4EBP1,1.088764379283088e-12,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
PPP1R3B,SLC2A4,0.0014178010972345368,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
HRAS,IKBKB,0.008136294800676356,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
RPS6KB2,PRKAG2,0.004956974238429588,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
GRB2,PPP1R3B,0.009918881185953172,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
SOCS4,PRKAB2,0.0032973833005573074,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
PRKAG1,PRKAR2A,0.007445526228710637,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
EXOC7,PPP1R3F,0.008353472278106138,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
EXOC7,SOCS4,0.001149465022476288,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
SOCS3,INSR,0.04865767995368918,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
SOCS1,PPP1CB,0.0007555001505819044,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
IRS2,PIK3CB,0.00365077167448196,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
PPP1CC,PPP1CA,0.018318115369211366,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
EIF4EBP1,PRKAG1,0.014215262391979164,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
PRKAR1B,SOS2,0.010920773011815325,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
PTPN1,RPS6KB1,0.0038670092999332716,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
CALM1,PCK2,0.03449717296569227,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
CALM1,CALM2,0.031408192146893756,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
CALM1,EIF4EBP1,1.1795913330949233e-12,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
MTOR,CALML4,0.0020835878405994204,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
NRAS,EXOC7,0.006317860257738791,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
PPP1CB,EIF4E,0.018393945782739205,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
PPP1R3E,HRAS,0.0014286339708351565,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
ACACA,SHC2,0.0009196755117824321,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
ACACA,HK3,0.0007620450382573098,Insulin signaling pathway,135397.08505530373,115,128,,,0.7195001725242767
IFI35,SAMHD1,0.008488119275590629,Interferon alpha/beta signaling,770473.0240804183,50,54,,,0.10331739537634939
IP6K2,ADAR,0.009085936042427962,Interferon alpha/beta signaling,770473.0240804183,50,54,,,0.10331739537634939
OAS1,IRF2,0.01031426350255439,Interferon alpha/beta signaling,770473.0240804183,50,54,,,0.10331739537634939
SAMHD1,ISG20,0.002868948384321823,Interferon alpha/beta signaling,770473.0240804183,50,54,,,0.10331739537634939
TYK2,IFIT2,0.0025678244638014753,Interferon alpha/beta signaling,770473.0240804183,50,54,,,0.10331739537634939
OAS3,OAS1,1.3136745097379691e-18,Interferon alpha/beta signaling,770473.0240804183,50,54,,,0.10331739537634939
OAS3,OAS2,1.3136745097379691e-18,Interferon alpha/beta signaling,770473.0240804183,50,54,,,0.10331739537634939
OAS3,GBP2,0.00027256936725608135,Interferon alpha/beta signaling,770473.0240804183,50,54,,,0.10331739537634939
OAS3,MX2,0.002188292875265331,Interferon alpha/beta signaling,770473.0240804183,50,54,,,0.10331739537634939
OAS2,OAS1,2.509706526066568e-17,Interferon alpha/beta signaling,770473.0240804183,50,54,,,0.10331739537634939
OAS2,IRF4,2.181287898632076e-19,Interferon alpha/beta signaling,770473.0240804183,50,54,,,0.10331739537634939
OAS2,GBP2,0.002636283067118368,Interferon alpha/beta signaling,770473.0240804183,50,54,,,0.10331739537634939
PTPN6,PTPN1,0.0008397737379631393,Interferon alpha/beta signaling,770473.0240804183,50,54,,,0.10331739537634939
STAT1,IFI6,0.007392002555415065,Interferon alpha/beta signaling,770473.0240804183,50,54,,,0.10331739537634939
IFIT3,MX1,0.006234487574272606,Interferon alpha/beta signaling,770473.0240804183,50,54,,,0.10331739537634939
IFIT2,OAS1,3.6390744627965234e-17,Interferon alpha/beta signaling,770473.0240804183,50,54,,,0.10331739537634939
IFIT2,GBP2,0.0037499239951753836,Interferon alpha/beta signaling,770473.0240804183,50,54,,,0.10331739537634939
EGR1,IFI35,0.006079818972427053,Interferon alpha/beta signaling,770473.0240804183,50,54,,,0.10331739537634939
EGR1,RNASEL,0.023071687389039513,Interferon alpha/beta signaling,770473.0240804183,50,54,,,0.10331739537634939
IRF1,JAK1,0.007320292687413185,Interferon alpha/beta signaling,770473.0240804183,50,54,,,0.10331739537634939
IRF3,IRF9,0.007342952336023467,Interferon alpha/beta signaling,770473.0240804183,50,54,,,0.10331739537634939
IFI6,PTPN6,0.05504554387077816,Interferon alpha/beta signaling,770473.0240804183,50,54,,,0.10331739537634939
IRF5,OAS1,2.990080040821497e-19,Interferon alpha/beta signaling,770473.0240804183,50,54,,,0.10331739537634939
IRF5,HLA-G,3.082466151602271e-05,Interferon alpha/beta signaling,770473.0240804183,50,54,,,0.10331739537634939
BST2,PTPN6,0.02538765322644551,Interferon alpha/beta signaling,770473.0240804183,50,54,,,0.10331739537634939
XAF1,OAS1,2.8547911734007214e-17,Interferon alpha/beta signaling,770473.0240804183,50,54,,,0.10331739537634939
XAF1,GBP2,0.002961565562276429,Interferon alpha/beta signaling,770473.0240804183,50,54,,,0.10331739537634939
RSAD2,OAS2,0.0007881414598162076,Interferon alpha/beta signaling,770473.0240804183,50,54,,,0.10331739537634939
OASL,OAS1,2.0783507168988766e-18,Interferon alpha/beta signaling,770473.0240804183,50,54,,,0.10331739537634939
OASL,OAS2,0.00013554684208202746,Interferon alpha/beta signaling,770473.0240804183,50,54,,,0.10331739537634939
OASL,IRF4,2.2539636587837266e-05,Interferon alpha/beta signaling,770473.0240804183,50,54,,,0.10331739537634939
OASL,GBP2,5.563046153463172e-05,Interferon alpha/beta signaling,770473.0240804183,50,54,,,0.10331739537634939
IRF8,IFITM1,0.006026604973659874,Interferon alpha/beta signaling,770473.0240804183,50,54,,,0.10331739537634939
IFITM3,IRF6,0.10875781733317748,Interferon alpha/beta signaling,770473.0240804183,50,54,,,0.10331739537634939
IFNAR1,PSMB8,0.009480217233148461,Interferon alpha/beta signaling,770473.0240804183,50,54,,,0.10331739537634939
IFIT5,STAT2,0.0027597641730684377,Interferon alpha/beta signaling,770473.0240804183,50,54,,,0.10331739537634939
MX1,HLA-E,0.00753028669805092,Interferon alpha/beta signaling,770473.0240804183,50,54,,,0.10331739537634939
ADAR,IRF7,0.015775346775102058,Interferon alpha/beta signaling,770473.0240804183,50,54,,,0.10331739537634939
JAK1,STAT1,0.021152606444078955,Interferon alpha/beta signaling,770473.0240804183,50,54,,,0.10331739537634939
GBP2,IFI27,0.010820937417523432,Interferon alpha/beta signaling,770473.0240804183,50,54,,,0.10331739537634939
IFI27,PTPN11,0.030204645700037083,Interferon alpha/beta signaling,770473.0240804183,50,54,,,0.10331739537634939
IRF2,OAS1,3.725345624630062e-18,Interferon alpha/beta signaling,770473.0240804183,50,54,,,0.10331739537634939
IRF2,XAF1,0.0016044668503011528,Interferon alpha/beta signaling,770473.0240804183,50,54,,,0.10331739537634939
IRF2,OASL,0.0011102638840661142,Interferon alpha/beta signaling,770473.0240804183,50,54,,,0.10331739537634939
IRF2,GBP2,0.00038453475029378296,Interferon alpha/beta signaling,770473.0240804183,50,54,,,0.10331739537634939
IRF2,HLA-F,0.003208638069096081,Interferon alpha/beta signaling,770473.0240804183,50,54,,,0.10331739537634939
STAT2,IFIT2,1.9450225577015902e-17,Interferon alpha/beta signaling,770473.0240804183,50,54,,,0.10331739537634939
STAT2,GBP2,0.002025726402376848,Interferon alpha/beta signaling,770473.0240804183,50,54,,,0.10331739537634939
ISG20,EGR1,0.009246216108876569,Interferon alpha/beta signaling,770473.0240804183,50,54,,,0.10331739537634939
PTPN11,ISG15,0.005336957593650293,Interferon alpha/beta signaling,770473.0240804183,50,54,,,0.10331739537634939
MX2,HLA-E,0.0035010827108901263,Interferon alpha/beta signaling,770473.0240804183,50,54,,,0.10331739537634939
SOCS3,IFNAR1,0.03898232367366951,Interferon alpha/beta signaling,770473.0240804183,50,54,,,0.10331739537634939
IFITM2,OAS3,0.02869586367822645,Interferon alpha/beta signaling,770473.0240804183,50,54,,,0.10331739537634939
IFITM2,BST2,0.04123072432171343,Interferon alpha/beta signaling,770473.0240804183,50,54,,,0.10331739537634939
IFITM2,ISG15,0.0012092425788031438,Interferon alpha/beta signaling,770473.0240804183,50,54,,,0.10331739537634939
SOCS1,OAS1,3.9214164469790123e-20,Interferon alpha/beta signaling,770473.0240804183,50,54,,,0.10331739537634939
SOCS1,IFNB1,0.0006012010082515414,Interferon alpha/beta signaling,770473.0240804183,50,54,,,0.10331739537634939
SOCS1,HLA-G,4.071405754233455e-06,Interferon alpha/beta signaling,770473.0240804183,50,54,,,0.10331739537634939
IRF7,OAS1,5.646839683649778e-17,Interferon alpha/beta signaling,770473.0240804183,50,54,,,0.10331739537634939
IRF7,IRF5,0.0018741720414200338,Interferon alpha/beta signaling,770473.0240804183,50,54,,,0.10331739537634939
IRF7,GBP2,0.005835851042542897,Interferon alpha/beta signaling,770473.0240804183,50,54,,,0.10331739537634939
IFIT1,IRF2,0.00673329621493438,Interferon alpha/beta signaling,770473.0240804183,50,54,,,0.10331739537634939
IFITM1,IRF3,0.004451266070704883,Interferon alpha/beta signaling,770473.0240804183,50,54,,,0.10331739537634939
ISG15,PTPN6,0.04111654107402429,Interferon alpha/beta signaling,770473.0240804183,50,54,,,0.10331739537634939
PTPN1,IRF8,0.0030980722533948024,Interferon alpha/beta signaling,770473.0240804183,50,54,,,0.10331739537634939
PSMB8,IP6K2,0.021832454956838054,Interferon alpha/beta signaling,770473.0240804183,50,54,,,0.10331739537634939
HLA-C,IFIT3,0.02660842588051085,Interferon alpha/beta signaling,770473.0240804183,50,54,,,0.10331739537634939
HLA-C,IFIT5,0.03291945082012726,Interferon alpha/beta signaling,770473.0240804183,50,54,,,0.10331739537634939
HLA-C,IFITM2,0.003575902984939645,Interferon alpha/beta signaling,770473.0240804183,50,54,,,0.10331739537634939
HLA-C,IFIT1,0.023352170208918555,Interferon alpha/beta signaling,770473.0240804183,50,54,,,0.10331739537634939
HLA-E,SOCS3,0.06780933819993451,Interferon alpha/beta signaling,770473.0240804183,50,54,,,0.10331739537634939
HLA-E,IFITM2,0.005471052501964943,Interferon alpha/beta signaling,770473.0240804183,50,54,,,0.10331739537634939
HLA-G,TYK2,0.0016525049347389542,Interferon alpha/beta signaling,770473.0240804183,50,54,,,0.10331739537634939
HLA-F,HLA-A,0.016109679335039345,Interferon alpha/beta signaling,770473.0240804183,50,54,,,0.10331739537634939
HLA-A,SOCS1,0.10263519615418229,Interferon alpha/beta signaling,770473.0240804183,50,54,,,0.10331739537634939
IRF9,RSAD2,0.0029247779356336863,Interferon alpha/beta signaling,770473.0240804183,50,54,,,0.10331739537634939
HLA-B,IRF1,0.09746968565923213,Interferon alpha/beta signaling,770473.0240804183,50,54,,,0.10331739537634939
CD44,TRIM21,0.0056586778349669315,Interferon gamma signaling,661231.1102455831,72,86,,,0.17052792428648889
IFNGR1,IRF7,0.012601458190416867,Interferon gamma signaling,661231.1102455831,72,86,,,0.17052792428648889
SP100,MT2A,2.4845337820668087e-15,Interferon gamma signaling,661231.1102455831,72,86,,,0.17052792428648889
SP100,PRKCD,0.020344076137821344,Interferon gamma signaling,661231.1102455831,72,86,,,0.17052792428648889
SP100,HLA-E,0.0007426487635763223,Interferon gamma signaling,661231.1102455831,72,86,,,0.17052792428648889
OAS1,VCAM1,0.009075902393702612,Interferon gamma signaling,661231.1102455831,72,86,,,0.17052792428648889
OAS1,HLA-DRB1,0.003090233626742755,Interferon gamma signaling,661231.1102455831,72,86,,,0.17052792428648889
OAS1,HLA-DPA1,1.0338517233818306e-14,Interferon gamma signaling,661231.1102455831,72,86,,,0.17052792428648889
ICAM1,HLA-DRB1,0.0032777696011982646,Interferon gamma signaling,661231.1102455831,72,86,,,0.17052792428648889
ICAM1,HLA-DPA1,1.0966103232907603e-14,Interferon gamma signaling,661231.1102455831,72,86,,,0.17052792428648889
JAK2,TRIM26,0.0007539443450679742,Interferon gamma signaling,661231.1102455831,72,86,,,0.17052792428648889
MID1,TRIM22,0.008426838482006368,Interferon gamma signaling,661231.1102455831,72,86,,,0.17052792428648889
MID1,IRF8,4.29800199258383e-16,Interferon gamma signaling,661231.1102455831,72,86,,,0.17052792428648889
MID1,GBP5,0.0006841528056032407,Interferon gamma signaling,661231.1102455831,72,86,,,0.17052792428648889
MID1,HLA-E,0.00012847127479746667,Interferon gamma signaling,661231.1102455831,72,86,,,0.17052792428648889
TRIM35,HLA-E,0.0009329773957261068,Interferon gamma signaling,661231.1102455831,72,86,,,0.17052792428648889
TRIM35,HLA-DPA1,3.1212782442913998e-15,Interferon gamma signaling,661231.1102455831,72,86,,,0.17052792428648889
TRIM14,TRIM35,0.00024319930472501024,Interferon gamma signaling,661231.1102455831,72,86,,,0.17052792428648889
TRIM2,GBP2,0.0017942840301553079,Interferon gamma signaling,661231.1102455831,72,86,,,0.17052792428648889
TRIM3,IFNGR2,0.0013372946257257424,Interferon gamma signaling,661231.1102455831,72,86,,,0.17052792428648889
OAS3,MID1,0.00290269729512966,Interferon gamma signaling,661231.1102455831,72,86,,,0.17052792428648889
OAS2,NCAM1,0.003109614018978995,Interferon gamma signaling,661231.1102455831,72,86,,,0.17052792428648889
PTPN6,HLA-G,0.0009905507572048969,Interferon gamma signaling,661231.1102455831,72,86,,,0.17052792428648889
TRIM38,TRIM38,0.00445035534240182,Interferon gamma signaling,661231.1102455831,72,86,,,0.17052792428648889
STAT1,B2M,0.008719198276296084,Interferon gamma signaling,661231.1102455831,72,86,,,0.17052792428648889
TRIM62,OAS1,0.0006732230834992322,Interferon gamma signaling,661231.1102455831,72,86,,,0.17052792428648889
GBP3,OASL,0.001309606006168309,Interferon gamma signaling,661231.1102455831,72,86,,,0.17052792428648889
GBP3,IRF8,2.7370853412522123e-15,Interferon gamma signaling,661231.1102455831,72,86,,,0.17052792428648889
GBP3,HLA-E,0.0008181380436155854,Interferon gamma signaling,661231.1102455831,72,86,,,0.17052792428648889
GBP1,JAK2,0.009646722352516054,Interferon gamma signaling,661231.1102455831,72,86,,,0.17052792428648889
TRIM25,IRF2,0.0026185284488639583,Interferon gamma signaling,661231.1102455831,72,86,,,0.17052792428648889
MT2A,CD44,0.03331783701526407,Interferon gamma signaling,661231.1102455831,72,86,,,0.17052792428648889
MT2A,HLA-B,0.011180115679424797,Interferon gamma signaling,661231.1102455831,72,86,,,0.17052792428648889
IRF1,FCGR1A,0.008634613273411123,Interferon gamma signaling,661231.1102455831,72,86,,,0.17052792428648889
IRF3,TRIM8,0.00866134134440719,Interferon gamma signaling,661231.1102455831,72,86,,,0.17052792428648889
IRF5,GBP6,3.635906962194315e-05,Interferon gamma signaling,661231.1102455831,72,86,,,0.17052792428648889
TRIM21,JAK1,0.0016087484086818307,Interferon gamma signaling,661231.1102455831,72,86,,,0.17052792428648889
TRIM5,IRF8,4.904403263814717e-16,Interferon gamma signaling,661231.1102455831,72,86,,,0.17052792428648889
TRIM5,CAMK2D,0.003281632587914719,Interferon gamma signaling,661231.1102455831,72,86,,,0.17052792428648889
TRIM5,HLA-E,0.00017471035196759075,Interferon gamma signaling,661231.1102455831,72,86,,,0.17052792428648889
TRIM5,GBP7,9.407661216817087e-17,Interferon gamma signaling,661231.1102455831,72,86,,,0.17052792428648889
TRIM22,ICAM1,0.007164729234582554,Interferon gamma signaling,661231.1102455831,72,86,,,0.17052792428648889
